pedido_id,cliente_id,data_pedido,cidade,uf,regiao,latitude,longitude,canal_venda,categoria_produto,produto,quantidade,preco_unitario,preco_concorrente,desconto_pct,valor_total,forma_pagamento,cupom_promocional,pedido_delivery,distancia_km,tempo_entrega_min,status_delivery,avaliacao_delivery,participa_fidelidade,compras_ultimos_90d,dias_desde_ultima_compra,nps_cliente,status_pedido,observacao
PED-00912,CLI-0130,2025-11-23,Belo Horizonte,MG,Sudeste,,-43.89,loja_fisica,medicamento,Ibuprofeno 400mg,4,56.37,55.73,25.00,,pix,leve_3_pague_2,nao,,,nao_aplicavel,,sim,11,99,3,concluido,
PED-00913,CLI-0363,2025-05-03,Manaus,AM,Norte,-3.20,-60.04,delivery,higiene,Fio Dental,4,10.38,9.67,20.00,NA,dinheiro,cupom_10,sim,5.78,37,entregue,4.80,nao,9,6,8,concluido,
PED-00914,CLI-0349,2025-04-25,Uberlândia,mg,Sudeste,-18.92,-48.34,delivery,medicamento,Dipirona 500mg,NA,29.17,,12.00,"25,67",cartao_credito,cashback,sim,2.39,21,entregue,4.10,nao,5,51,6,concluido,
PED-00915,CLI-0176,2025-04-09,Uberlândia,MG,Sudeste,-18.84,-48.28,loja_fisica,medicamento,Ibuprofeno 400mg,1,52.13,56.05,15.00,44.31,cartao_credito,cupom_10,nao,,,nao_aplicavel,,sim,1,88,5,concluido,
PED-00916,CLI-0181,2025-01-06,RECIFE,PE,Nordeste,-8.01,-34.92,delivery,beleza,Agua Micelar,1,55.43,46.56,20.00,44.35,cartao_credito,delivery_gratis,sim,8.73,60,entregue,4.20,sim,5,69,5,concluido,
PED-00917,CLI-0209,2025-03-26,Belo Horizonte,MG,Sudeste,,NA,loja_fisica,medicamento,Soro Fisiologico,1,61.95,"61,44",0.00,61.95,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,134,6,concluido,
PED-00918,CLI-0048,2025-11-19,Brasília,DF,Centro-Oeste,-15.86,-47.94,site,medicamento,Omeprazol 20mg,1,25.26,NA,0.00,25.26,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,146,5,concluido,
PED-00919,CLI-0050,2025-02-17,UBERABA,MG,Sudeste,-19.68,-47.93,loja_fisica,vitamina_suplemento,Omega 3,2,126.24,136.91,"0,00","252,48",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,76,5,concluido,
PED-00920,CLI-0403,2025-03-06,Uberaba,MG,Sudeste,-19.71,-47.94,loja_fisica,medicamento,Omeprazol 20mg,1,21.14,"19,97",10.00,19.03,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,4,130,6,concluido,possivel duplicata
PED-00921,CLI-0061,15/05/2025,São Paulo,SP,Sudeste,,-46.59,loja,medicamento,Paracetamol 750mg,4,11.36,10.07,0.00,45.44,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,N,,35,8,concluido,produto sem estoque
PED-00922,CLI-0171,2025-05-04,Brasília,DF,Centro-Oeste,-15.75,-47.94,loja_fisica,vitamina_suplemento,Omega 3,1,,46.40,0.00,40.87,pix,sem_promocao,nao,,,nao_aplicavel,,sim,7,NA,9,concluido,
PED-00923,CLI-0101,2025-02-12,Uberaba,MG,Sudeste,-19.68,-47.86,loja_fisica,medicamento,Omeprazol 20mg,1,73.80,74.89,0.00,73.80,boleto,sem_promocao,nao,,,nao_aplicavel,,nao,9,126,10,concluido,produto sem estoque
PED-00924,CLI-0042,2025-04-18,Uberlândia,MG,Sudeste,-18.94,-48.20,loja_fisica,remedio,Loratadina 10mg,1,26.95,30.32,0.00,26.95,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,5,94,6,canceldo,
PED-00925,CLI-0106,2025-08-20,São Paulo,SP,Sudeste,NA,,loja fisica,medicamento,Loratadina 10mg,1,58.35,60.69,NA,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,133,3,cancelado,
PED-00926,CLI-0032,2025-07-04,Uberaba,MG,Sudeste,-19.78,"-47,88",loja_fisica,beleza,Creme Anti-idade,1,31.31,"35,47",0.00,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,45,5,concluido,
PED-00927,CLI-0114,2025-12-23,Goiânia,go,Centro-Oeste,-16.76,-49.33,loja_fisica,medicamento,Paracetamol 750mg,1,36.12,34.99,0.00,36.12,cartao_credito,sem promocao,nao,,,nao_aplicavel,,nao,6,49,6,concluido,cupom nao aplicado
PED-00928,CLI-0183,2025-06-29,Belém,PA,Norte,-1.39,"-48,42",loja_fisica,vitamina_suplemento,Omega 3,1,141.18,119.89,0.00,141.18,cartao_credito,sem promocao,nao,,,nao_aplicavel,,sim,8,42,8,concluido,
PED-00929,CLI-0155,2025-07-10,Uberaba,MG,Sudeste,"-19,67",-47.98,loja_fisica,medicamento,Loratadina 10mg,1,,20.10,0.00,22.65,pix,sem_promocao,nao,,,nao_aplicavel,,nao,3,72,5,concluido,
PED-00930,CLI-0145,2025-03-27,Recife,PE,Nordeste,-8.06,-34.89,loja_fisica,medicamento,Omeprazol 20mg,1,55.34,61.51,0.00,55.34,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,2,91,5,concluido,
PED-00931,CLI-0123,2025-02-27,Goiânia,GO,Centro-Oeste,-16.72,-49.20,loja_fisica,higiene,Sabonete Liquido,1,41.44,41.21,0.00,41.44,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,10,NA,4,concluido,
PED-00932,CLI-0035,2025-05-14,Ribeirão Preto,SP,Sudeste,-21.22,-47.84,delivery,medicamento,Paracetamol 750mg,4,19.39,21.84,0.00,"77,56",pix,sem_promocao,sim,2.27,8,entregue,4.80,sim,7,112,6,concluido,
PED-00933,CLI-0242,2025-06-08,Belo Horizonte,mg,Sudeste,-19.90,-43.90,loja_fisica,medicamento,Loratadina 10mg,1,"33,01",36.87,0.00,33.01,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,120,7,concluido,
PED-00934,CLI-0119,2025-07-12,Uberaba,MG,Sudeste,-19.83,-47.97,loja_fisica,higiene,Sabonete Liquido,1,NA,44.08,,52.79,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,14,7,concluido,
PED-00935,CLI-0357,2025-10-19,Brasília,DF,Centro-Oeste,-15.87,-47.96,loja_fisica,vitamina_suplemento,Multivitaminico,1,147.37,125.40,,147.37,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,4,31,3,concluido,
PED-00936,CLI-0106,2025-07-20,Manaus,AM,Norte,"-3,15",-60.02,loja_fisica,remedio,Dipirona 500mg,5,52.73,45.23,0.00,263.67,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,,120,7,concluido,
PED-00937,CLI-0077,2025-03-03,Belo Horizonte,MG,Sudeste,-19.90,NA,loja_fisica,higiene,Desodorante,4,10.72,NA,NA,42.86,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,9,169,5,concluido,
PED-00938,CLI-0173,27/07/2025,Curitiba,PR,Sul,-25.36,"-49,30",loja_fisica,medicamento,Omeprazol 20mg,1,34.33,29.41,20.00,27.46,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,1,119,5,concluido,
PED-00939,CLI-0326,2025-10-27,Salvador,BA,Nordeste,-12.97,-38.44,loja fisica,medicamento,Loratadina 10mg,1,23.74,NA,0.00,23.74,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,1,193,8,concluido,
PED-00940,CLI-0313,15/03/2025,Belo Horizonte,MG,Sudeste,-19.86,-43.93,loja_fisica,higiene,Absorvente,1,"40,76",44.16,10.00,36.69,cartao_credito,cupom_10,nao,,,nao_aplicavel,,sim,1,217,5,concluido,
PED-00941,CLI-0026,2025-06-18,Uberaba,MG,Sudeste,-19.79,-47.90,delivery,medicamento,Ibuprofeno 400mg,3,40.42,42.34,0.00,121.26,dinheiro,sem_promocao,sim,1.06,25,entregue,3.10,nao,4,148,8,concluido,preco divergente
PED-00942,CLI-0222,2025-03-21,Uberaba,MG,Sudeste,-19.75,-47.98,loja_fisica,vitamina_suplemento,Vitamina D,1,65.78,72.05,10.00,59.20,cartao_credito,cupom_10,nao,,,nao_aplicavel,,N,6,130,5,concluido,
PED-00943,CLI-0246,2025-06-01,Goiânia,GO,Centro-Oeste,"-16,77",-49.30,site,vitamina_suplemento,Omega 3,1,102.10,113.15,0.00,NA,pix,sem_promocao,sim,7.33,NA,atrasado,1.30,nao,1,162,4,concluido,
PED-00944,CLI-0086,2025-04-11,São Paulo,SP,Sudeste,-23.52,-46.61,loja_fisica,medicamento,Loratadina 10mg,1,25.50,28.55,0.00,25.50,pix,sem_promocao,nao,,,nao_aplicavel,,nao,2,105,3,concluido,
PED-00945,CLI-0220,2025-02-21,São Paulo,SP,Sudeste,-23.60,-46.57,loja_fisica,medicamento,Soro Fisiologico,1,69.68,65.75,0.00,69.68,pix,sem_promocao,nao,,,nao_aplicavel,,nao,NA,61,6,concluido,
PED-00946,CLI-0399,2025-08-16,São Paulo,SP,Sudeste,-23.56,-46.62,loja_fisica,medicamento,Dipirona 500mg,1,67.32,75.98,0.00,67.32,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,6,36,4,concluido,produto sem estoque
PED-00947,CLI-0159,2025-06-14,Belo Horizonte,MG,Sudeste,-19.97,-43.91,loja_fisica,medicamento,Omeprazol 20mg,1,"58,63",57.20,0.00,58.63,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,122,6,concluido,
PED-00948,CLI-0063,2025-08-06,Curitiba,PR,Sul,"-25,46",,delivery,higiene,Creme Dental,1,23.17,NA,0.00,23.17,cartao_credito,sem_promocao,sim,2.67,18,entrgue,4.60,nao,3,157,9,concluido,
PED-00949,CLI-0012,2025-12-04,Manaus,am,Norte,,"-59,97",delivery,medicamneto,Loratadina 10mg,5,"29,47",31.87,20.00,NA,pix,leve_3_pague_2,nao,,,nao_aplicavel,,nao,8,58,7,concluido,
PED-00950,CLI-0101,05-10-2025,Belo Horizonte,MG,Sudeste,-19.95,-43.98,loja,higiene,Fio Dental,1,23.56,21.45,10.00,21.20,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,1,93,6,concluido,
PED-00951,CLI-0197,2025-11-17,Uberlândia,MG,Sudeste,"-18,85","-48,34",delivery,higiene,Desodorante,NA,39.99,41.79,"15,00",101.97,cartao_debito,leve_3_pague_2,sim,4.95,49,entregue,5.00,nao,9,170,7,concluido,
PED-00952,CLI-0319,2025-08-20,Fortaleza,ce,Nordeste,,-38.50,app,medicamento,Ibuprofeno 400mg,1,43.07,44.46,0.00,43.07,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,88,NA,concluido,
PED-00953,CLI-0094,02/04/2025,Uberlândia,MG,Sudeste,-18.86,-48.20,loja_fisica,medicamento,Soro Fisiologico,NA,46.62,46.41,25.00,34.97,pix,cupom_10,nao,,,nao_aplicavel,,sim,NA,31,9,concluido,possivel duplicata
PED-00954,CLI-0077,2025-01-14,Brasília,DF,Centro-Oeste,"-15,73",-47.87,loja fisica,infantil,Fralda M,3,30.07,31.99,0.00,90.22,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,9,116,8,concluido,
PED-00955,CLI-0376,2025-11-15,Uberaba,MG,Sudeste,-19.78,-47.93,loja_fisica,beleza,Base Facial,5,21.71,23.68,0.00,108.56,boleto,sem_promocao,nao,,,nao_aplicavel,,sim,9,19,2,concluido,
PED-00956,CLI-0025,2025-02-04,Belo Horizonte,MG,Sudeste,-19.90,-43.89,app,remedio,Ibuprofeno 400mg,1,"47,26",45.65,NA,47.26,pix,sem promocao,sim,1.56,19,entregue,5.00,nao,NA,101,7,cancelado,
PED-00957,CLI-0280,2025-10-30,Uberlândia,mg,Sudeste,-18.84,-48.34,loja_fisica,vitamina_suplemento,Colageno,2,171.92,171.80,"0,00",343.83,pix,sem_promocao,nao,,,nao_aplicavel,,N,9,,8,concluido,
PED-00958,CLI-0053,2025-11-09,Fortaleza,CE,Nordeste,-3.71,-38.57,loja_fisica,medicamento,Dipirona 500mg,1,"70,26",NA,0.00,NA,pix,sem_promocao,nao,,,nao_aplicavel,,sim,4,166,3,concluido,
PED-00959,CLI-0016,2025-10-21,Uberaba,MG,Sudeste,-19.71,-47.97,loja_fisica,medicamento,Dipirona 500mg,1,32.77,35.09,25.00,"24,58",pix,cashback,nao,,,nao_aplicavel,,S,6,23,5,concluido,
PED-00960,CLI-0301,2025-09-12,Uberlândia,MG,Sudeste,-18.90,-48.29,loja_fisica,medicamento,Omeprazol 20mg,1,9.30,9.49,12.00,8.19,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,4,28,NA,concluido,
PED-00961,CLI-0249,17/04/2025,Brasília,DF,Centro-Oeste,-15.84,-47.84,app,higiene,Fio Dental,1,14.99,"15,93",0.00,14.99,pix,sem_promocao,nao,,,nao_aplicavel,,sim,4,62,3,concluido,
PED-00962,CLI-0142,2025-11-15,Salvador,BA,Nordeste,-12.94,-38.45,app,infantil,Soro Infantil,1,43.30,36.86,0.00,43.30,pix,sem_promocao,sim,,70,atrasado,"3,30",nao,1,39,7,concluido,
PED-00963,CLI-0357,2025-08-23,Belo Horizonte,MG,Sudeste,-19.97,-43.93,loja_fisica,bem_estar,Curativo,5,56.32,"56,55",0.00,281.61,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,1,216,6,concluido,
PED-00964,CLI-0356,2025-07-04,Ribeirão Preto,SP,Sudeste,-21.22,-47.76,loja_fisica,infantil,Soro Infantil,1,98.32,90.09,0.00,98.32,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,132,6,concluido,
PED-00965,CLI-0071,2025-08-14,São Paulo,SP,Sudeste,-23.60,,delivery,vitamina_suplemento,Multivitaminico,1,64.89,69.05,25.00,48.67,cartao_debito,cupom_10,sim,3.12,30,entregue,5.00,sim,1,147,8,concluido,
PED-00966,CLI-0093,2025-02-01,Uberlândia,MG,Sudeste,-18.97,-48.34,app,higiene,Creme Dental,1,31.36,31.01,20.00,25.08,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,5,143,7,concluido,
PED-00967,CLI-0408,2025-11-10,Uberlândia,MG,Sudeste,"-18,87",-48.22,app,infantil,Fralda P,1,30.31,31.14,0.00,30.31,boleto,sem promocao,nao,,,nao_aplicavel,,nao,7,43,5,concluido,cliente reclamou do atraso
PED-00968,CLI-0025,2025-10-04,Belo Horizonte,MG,Sudeste,-19.91,-43.91,delivery,medicamento,Paracetamol 750mg,1,"14,03",13.11,NA,13.33,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,nao,1,101,7,pendente,
PED-00969,CLI-0170,2025-07-18,Brasília,DF,Centro-Oeste,-15.76,-47.92,loja_fisica,vitamina_suplemento,Colageno,1,149.76,132.09,10.00,134.79,dinheiro,delivery_gratis,nao,,,nao_aplicavel,,sim,2,152,10,concluido,
PED-00970,CLI-0224,2025-01-28,Uberaba,MG,Sudeste,-19.76,NA,site,medicamento,Omeprazol 20mg,1,30.67,"27,15","0,00",30.67,credito,sem_promocao,nao,,,nao_aplicavel,,nao,9,32,5,concluido,
PED-00971,CLI-0396,2025-04-24,Uberaba,MG,Sudeste,-19.72,,loja_fisica,vitamina_suplemento,Colageno,1,NA,73.40,5.00,74.29,pix,leve_3_pague_2,nao,,,nao_aplicavel,,nao,7,174,5,cancelado,
PED-00972,CLI-0254,2025-11-20,Curitiba,PR,Sul,-25.39,-49.31,app,medicamento,Ibuprofeno 400mg,1,,68.32,0.00,NA,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,5,15,5,concluido,preco divergente
PED-00973,CLI-0198,29/03/2025,Uberaba,MG,Sudeste,-19.72,0.00,loja_fisica,higiene,Shampoo Anticaspa,1,7.97,7.48,0.00,"7,97",cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,1,49,4,concluido,
PED-00974,CLI-0244,2025-04-08,Brasília,DF,Centro-Oeste,"-15,79",NA,loja_fisica,medicamento,Dipirona 500mg,NA,71.62,72.28,0.00,214.87,credito,sem promocao,nao,,,nao_aplicavel,,sim,3,55,4,concluido,
PED-00975,CLI-0035,2025-03-13,Uberaba,MG,Sudeste,,-48.01,app,medicamento,Dipirona 500mg,1,,14.59,5.00,15.03,cartao_credito,delivery_gratis,sim,"12,39",89,entregue,2.90,sim,5,68,9,concluido,
PED-00976,CLI-0410,2025-11-01,Uberaba,mg,Sudeste,-19.69,-20.00,delivery,medicamento,Ibuprofeno 400mg,1,29.90,32.60,10.00,"26,91",pix,cupom_10,nao,,,nao_aplicavel,,sim,5,84,9,concluido,
PED-00977,CLI-0154,25/08/2025,Uberaba,MG,Sudeste,-19.79,-47.89,delivery,medicamento,Loratadina 10mg,1,42.71,43.43,,42.71,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,3,178,5,concluido,
PED-00978,CLI-0165,2025-11-21,Belo Horizonte,MG,Sudeste,-19.94,-43.94,delivery,bem_estar,Curativo,1,56.07,,10.00,NA,cartao_credito,delivery_gratis,sim,5.85,46,entregue,3.90,nao,1,218,7,concluido,
PED-00979,CLI-0359,03-24-2025,Belém,PA,Norte,NA,-48.53,loja_fisica,medicamento,Loratadina 10mg,5,62.67,51.50,10.00,282.01,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,2,51,3,concluido,
PED-00980,CLI-0136,2025-11-07,Fortaleza,CE,Nordeste,-3.72,"-38,47",app,medicamento,Ibuprofeno 400mg,1,58.90,63.93,0.00,58.90,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,2,35,4,concluido,
PED-00981,CLI-0102,2025-04-06,Recife,PE,Nordeste,-7.99,,loja_fisica,medicamento,Dipirona 500mg,1,67.98,71.63,12.00,59.82,dinheiro,leve_3_pague_2,nao,,,nao_aplicavel,,sim,3,129,9,concluido,
PED-00982,CLI-0178,2025-05-24,Manaus,AM,Norte,-3.07,-60.05,delivery,beleza,Protetor Solar FPS50,1,81.80,NA,0.00,81.80,cartao_credito,sem_promocao,sim,1.65,23,entregue,5.00,nao,6,97,6,concluido,
PED-00983,CLI-0254,2025-03-01,Recife,PE,Nordeste,-8.05,"-34,95",entrega,medicamento,Dipirona 500mg,1,31.52,28.81,0.00,31.52,pix,sem_promocao,sim,1.94,16,entregue,5.00,sim,4,117,NA,concluido,
PED-00984,CLI-0316,24/04/2025,São Paulo,SP,Sudeste,-23.58,-46.61,loja_fisica,medicamento,Ibuprofeno 400mg,1,"37,46",31.15,"0,00",37.46,pix,sem_promocao,nao,,,nao_aplicavel,,nao,NA,164,10,concluido,
PED-00985,CLI-0264,2025-03-29,BELO HORIZONTE,MG,Sudeste,-19.96,-43.98,loja_fisica,medicamento,Dipirona 500mg,1,52.16,50.12,20.00,41.73,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,2,171,6,concluido,
PED-00986,CLI-0219,2025-12-19,Uberlândia,MG,Sudeste,,-48.32,loja_fisica,medicamento,Soro Fisiologico,1,33.44,27.67,15.00,28.43,dinheiro,cupom_10,nao,,,nao_aplicavel,,sim,10,147,8,concluido,
PED-00987,CLI-0324,10/10/2025,Uberlândia,MG,Sudeste,-18.90,"-48,23",app,medicamento,Dipirona 500mg,NA,18.41,15.81,0.00,18.41,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,144,3,concluido,cliente reclamou do atraso
PED-00988,CLI-0411,2025-06-22,Uberaba,MG,Sudeste,-19.75,-47.87,app,infantil,Pomada Assadura,2,91.95,101.91,0.00,183.91,pix,sem_promocao,sim,1.88,13,entregue,4.70,nao,6,125,7,concluido,
PED-00989,CLI-0315,data_invalida,São Paulo,sp,Sudeste,-23.56,,loja_fisica,higiene,Creme Dental,1,22.13,24.21,0.00,,pix,sem_promocao,nao,,,nao_aplicavel,,sim,6,27,10,concluido,
PED-00990,CLI-0216,24/11/2025,Uberaba,MG,Sudeste,-19.80,-47.90,delivery,higiene,Absorvente,1,11.19,11.79,20.00,8.95,cartao_credito,cashback,nao,,,nao_aplicavel,,sim,4,40,4,concluido,
PED-00991,CLI-0050,2025-06-21,Uberaba,MG,Sudeste,-19.79,-47.87,delivery,medicamento,Omeprazol 20mg,1,42.25,"47,09",5.00,40.13,cartao_credito,delivery_gratis,sim,4.32,69,atrasado,3.50,nao,5,68,2,concluido,
PED-00992,CLI-0163,2025-12-10,Recife,PE,Nordeste,"-8,01",-34.84,delivery,medicamento,Paracetamol 750mg,1,34.65,31.75,,34.65,pix,sem_promocao,sim,10.47,55,entrgue,4.00,nao,3,24,7,concluido,
PED-00993,CLI-0102,2025-02-28,Uberaba,MG,Sudeste,-19.80,-47.90,loja_fisica,remedio,Loratadina 10mg,3,,,0.00,91.39,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,10,160,8,concluido,
PED-00994,CLI-0254,2025-07-21,Uberlândia,MG,Sudeste,NA,-48.29,app,vitamina_suplemento,Colageno,1,118.86,"125,12","0,00",118.86,pix,sem_promocao,sim,10.75,58,entregue,4.10,nao,5,34,4,concluido,
PED-00995,CLI-0100,2025-04-20,Goiânia,go,Centro-Oeste,"-16,68",-49.23,loja_fisica,beleza,Creme Anti-idade,1,"63,56",53.46,0.00,63.56,boleto,sem_promocao,nao,,,nao_aplicavel,,sim,6,NA,3,concluido,
PED-00996,CLI-0108,2025-10-04,Belém,PA,Norte,-1.48,-48.48,loja_fisica,beleza,Protetor Solar FPS50,1,46.92,49.14,5.00,44.58,cartao_credito,cupom_10,nao,,,nao_aplicavel,,N,2,96,7,concluido,preco divergente
PED-00997,CLI-0220,2025-07-11,Uberlândia,MG,Sudeste,-18.98,-48.33,delivery,medicamento,Paracetamol 750mg,1,8.20,7.34,0.00,8.20,cartao_credito,sem_promocao,sim,4.27,28,entregue,5.00,nao,1,173,5,concluido,
PED-00998,CLI-0364,2025-08-11,São Paulo,SP,Sudeste,-23.50,-46.69,loja_fisica,higiene,Desodorante,2,NA,27.33,0.00,50.37,pix,sem_promocao,nao,,,nao_aplicavel,,sim,3,139,4,concluido,
PED-00999,CLI-0257,2025-08-15,Belo Horizonte,MG,Sudeste,"-19,93","-43,94",delivery,infantil,Shampoo Infantil,1,22.18,22.81,0.00,22.18,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,145,8,concluido,cliente reclamou do atraso
PED-01000,CLI-0397,2025-03-17,Uberlândia,MG,Sudeste,"-18,92",-48.22,loja_fisica,higiene,Creme Dental,4,29.32,30.13,20.00,,credito,cupom_10,nao,,,nao_aplicavel,,sim,2,148,7,concluido,
PED-00579,CLI-0315,2025-12-13,Manaus,AM,Norte,-3.15,-60.04,loja_fisica,medicamento,Paracetamol 750mg,1,44.25,49.92,0.00,NA,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,5,26,7,concluido,duplicata intencional
PED-00402,CLI-0131,,Uberaba,MG,Sudeste,-19.77,-48.00,loja fisica,medicamento,Soro Fisiologico,1,64.39,67.89,"15,00",49.39,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,4,,8,concluido,duplicata intencional
PED-00103,CLI-0029,,Uberaba,MG,Sudeste,-19.73,-47.94,loja_fisica,medicamento,Soro Fisiologico,1,48.28,42.80,NA,48.28,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,2,8,7,concluido,duplicata intencional
PED-00733,CLI-0115,2025-09-11,Ribeirão Preto,SP,Sudeste,-21.12,-47.88,delivery,medicamento,Ibuprofeno 400mg,4,12.04,10.65,5.00,45.75,cartao_debito,cupom_10,nao,,,nao_aplicavel,,sim,1,113,8,concluido,duplicata intencional
PED-00063,CLI-0103,2025-02-19,São Paulo,SP,Sudeste,"-23,51",-46.60,loja_fisica,medicamento,Ibuprofeno 400mg,1,46.31,47.78,0.00,131.65,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,83,6,concluido,duplicata intencional
PED-00500,CLI-0395,2025-09-11,Manaus,AM,Norte,-3.14,-60.01,delivery,medicamento,Paracetamol 750mg,1,73.57,71.17,,73.57,cartao_credito,sem_promocao,sim,9.53,67,entrgue,3.50,sim,5,168,4,concluido,duplicata intencional
PED-00512,CLI-0116,24/01/2025,Uberlândia,MG,Sudeste,-18.98,-48.26,loja_fisica,higiene,Creme Dental,1,9.70,9.56,0.00,268.93,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,4,60,10,concluido,duplicata intencional
PED-00739,CLI-0282,2025-02-03,Uberaba,MG,Sudeste,-19.79,NA,delivery,medicamento,Ibuprofeno 400mg,1,"69,58",57.18,20.00,55.66,pix,cupom_10,nao,,,nao_aplicavel,,sim,1,232,9,concluido,duplicata intencional
PED-00941,CLI-0026,2025-06-18,Uberaba,MG,Sudeste,-19.79,-47.90,delivery,medicamento,Ibuprofeno 400mg,3,40.42,42.34,0.00,121.26,dinheiro,sem_promocao,sim,1.06,25,entregue,3.10,nao,4,148,8,concluido,duplicata intencional
PED-00588,CLI-0042,07-10-2025,Salvador,BA,Nordeste,-13.04,-38.49,loja_fisica,medicamento,Soro Fisiologico,1,31.32,32.52,0.00,31.32,boleto,sem_promocao,nao,,,nao_aplicavel,,nao,1,203,7,concluido,duplicata intencional
PED-00620,CLI-0154,2025-01-17,Uberlândia,MG,Sudeste,-18.97,-48.34,loja_fisica,vitamina_suplemento,Vitamina D,5,76.17,71.76,0.00,380.84,pix,sem_promocao,nao,,,nao_aplicavel,,nao,2,122,6,concluido,duplicata intencional
PED-00652,CLI-0146,2025-10-09,Uberaba,MG,Sudeste,-19.83,-47.90,loja_fisica,vitamina_suplemento,Multivitaminico,1,96.28,108.73,0.00,113.92,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,187,5,concluido,duplicata intencional
PED-00456,CLI-0079,2025-09-14,Belo Horizonte,MG,Sudeste,-19.98,-43.88,loja_fisica,bem_estar,Termometro Digital,1,129.13,NA,15.00,NA,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,1,148,6,concluido,duplicata intencional
PED-00468,CLI-0148,2025-09-19,Ribeirão Preto,SP,Sudeste,-21.14,-47.83,app,medicamento,Paracetamol 750mg,1,69.38,65.87,0.00,69.38,pix,sem_promocao,nao,,,nao_aplicavel,,sim,7,69,7,concluido,duplicata intencional
PED-00146,CLI-0218,2025-05-07,Curitiba,PR,Sul,-25.38,-49.26,loja_fisica,medicamento,Loratadina 10mg,1,42.60,40.55,"0,00",42.60,pix,sem_promocao,nao,,,nao_aplicavel,,nao,4,114,10,concluido,duplicata intencional
PED-00154,CLI-0160,2025-08-04,CURITIBA,PR,Sul,-25.37,,loja_fisica,medicamento,Omeprazol 20mg,1,49.60,48.81,12.00,43.65,dinheiro,cupom_10,nao,,,nao_aplicavel,,nao,5,37,10,concluido,duplicata intencional
PED-00165,CLI-0305,2025-08-30,Recife,PE,Nordeste,"-8,00",-34.94,loja,infantil,Pomada Assadura,1,19.82,18.67,12.00,NA,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,5,44,,concluido,duplicata intencional
PED-00145,CLI-0388,,Brasília,df,Centro-Oeste,-15.82,-47.83,app,higiene,Shampoo Anticaspa,1,,35.52,"0,00",NA,pix,sem_promocao,nao,,,nao_aplicavel,,sim,2,138,7,concluido,duplicata intencional
PED-00715,CLI-0366,2025-04-18,Uberlândia,MG,Sudeste,,-48.23,app,infantil,Lenço Umedecido,5,31.08,33.64,12.00,136.77,pix,cupom_10,sim,2.51,30,entregue,5.00,N,1,63,4,concluido,duplicata intencional
PED-00440,CLI-0309,2025-10-06,São Paulo,SP,Sudeste,NA,-46.62,loja_fisica,medicamento,Dipirona 500mg,1,NA,57.87,10.00,51.15,pix,cupom_10,nao,,,nao_aplicavel,,sim,10,NA,7,concluido,duplicata intencional
