registro_id,data_pedido,cidade,uf,cliente_id,prime,categoria_produto,produto,vendedor_tipo,valor_produto,valor_frete,prazo_estimado_dias,tempo_processamento_h,tempo_transporte_h,distancia_cd_cliente_km,volume_pacotes_rota,clima_rota,evento_sazonal,entrega_atrasada,avaliacao_cliente,devolucao,motivo_devolucao,produto_wishlist,abandonou_carrinho,comprado_junto,status_pedido,observacao
AMZ-00973,2025-07-25,Salvador,BA,C194,nao,eletronicos,Fone Bluetooth,marketplace,629.19,21.68,2,7,38,1.91,121,chuva,nenhum,sim,"3,6",nao,,nao,nao,sim,,
AMZ-00974,2025-02-25,Uberlândia,MG,C1,sim,casa,Filtro de Água,amazon,1717.06,0,10,8,64,73.21,93,sol,nenhum,nao,3.7,nao,,,nao,nao,cancelado,
AMZ-00975,data_invalida,Uberlândia,MG,C495,sim,eletronicos,Fire TV,marketplace,2767.78,32.37,7,17,73,20.34,41,sol,black_friday,nao,3.7,nao,,sim,nao,,entregue,
AMZ-00976,2025-01-28,Salvador,BA,C181,nao,eletronicos,Fire TV,amazon,2774.05,24.87,7,15,22,"274,66",122,nublado,nenhum,nao,"4,0",nao,,,nao,sim,,
AMZ-00977,2025-10-23,Goiânia,GO,C406,sim,eletronicos,Echo Dot,amazon,129.55,0,1,20,31,83.6,98,nublado,nenhum,sim,3.2,nao,,nao,nao,nao,procesado,
AMZ-00978,2025-02-04,São Paulo,SP,C412,sim,eletronicos,Carregador USB-C,amazon,3203.32,0,7,19,47,136.8,137,chuva,nenhum,nao,3.5,nao,,,nao,,,
AMZ-00979,09-24-2025,Campinas,SP,C211,nao,livros,Livro Técnico,amazon,"776,14","71,03",2,11,78,77.94,1,sol,nenhum,sim,2.3,sim,produto_danificado,nao,nao,sim,cancelado,
AMZ-00980,2025-06-18,Goiânia,GO,C29,nao,livros,Livro Técnico,marketplace,1910.48,54.48,7,9,8,203.44,65,sol,nenhum,sim,3.7,nao,,sim,nao,sim,entregue,
AMZ-00981,2025-03-19,Curitiba,PR,C398,nao,casa,Lâmpada LED,amazon,205.37,24.63,10,26,25,29.0,1,sol,prime_day,nao,3.8,nao,,nao,nao,sim,entregue,
AMZ-00982,10-16-2025,São Paulo,sp,C475,sim,supermercado,Sabonete,amazon,1260.07,0,10,2,78,10.19,68,nublado,nenhum,nao,1.8,nao,,nao,nao,nao,devolvido,
AMZ-00983,2025-07-31,Uberaba,MG,C59,nao,livros,Livro Técnico,amazon,"1887,99",9.96,2,15,31,134.38,110,sol,nenhum,nao,3.9,nao,,sim,sim,,,
AMZ-00984,2025-08-19,Rio de Janeiro,RJ,C492,nao,eletronico,Sabonete,amazon,2792.96,40.03,1,12,4,1,115,nublado,nenhum,nao,4.9,nao,,sim,nao,nao,devolvido,
AMZ-00985,2025-07-08,Rio de Janeiro,RJ,C412,nao,livros,Livro Fantasia,marketplace,302.64,38.94,3,9,14,78.38,34,nublado,nenhum,sim,5,nao,,nao,nao,sim,entregue,
AMZ-00986,2025-04-25,São Paulo,SP,C373,sim,supermercado,Detergente,marketplace,2456.97,0,10,16,26,51.33,36,nublado,nenhum,nao,3.5,nao,,,nao,sim,,
AMZ-00987,2025-04-16,São Paulo,SP,C488,nao,casa,Panela,amazon,896.64,85.02,1,3,93,71.24,66,nublado,prime_day,sim,3.6,nao,,nao,nao,nao,devolvido,
AMZ-00988,16/08/2025,Uberaba,MG,C320,nao,eletronicos,Echo Dot,marketplace,3005.87,41.9,2,15,49,"35,4",25,nublado,prime_day,sim,3.5,nao,,sim,nao,sim,devolvido,
AMZ-00989,09/10/2025,Curitiba,PR,C366,nao,livros,Livro Fantasia,amazon,2756.54,65.24,10,20,5,144.94,29,nublado,nenhum,nao,4.4,nao,,sim,nao,nao,devolvido,
AMZ-00990,2025-02-02,curitiba,PR,C163,sim,livros,Livro Fantasia,amazon,19.68,0,7,13,53,167.64,42,sol,black_friday,nao,5,nao,,nao,nao,sim,procesado,
AMZ-00991,2025-05-02,Uberlândia,MG,C585,sim,livros,Livro Fantasia,amazon,585.53,0,7,1,45,152.41,60,nublado,nenhum,nao,5,nao,,nao,nao,,devolvido,
AMZ-00992,2025-02-24,São Paulo,SP,C115,sim,eletronicos,Echo Dot,amazon,"2787,32",0,3,13,58,112.46,70,nublado,nenhum,nao,5,nao,,nao,sim,nao,devolvido,
AMZ-00993,2025-06-03,são paulo,SP,C167,nao,livros,Kindle eBook,amazon,2354.48,87.86,10,24,2,109.66,149,sol,natal,nao,5.0,nao,,nao,nao,,entregue,
AMZ-00994,2025-05-17,Uberaba,MG,C229,sim,livros,HQ Colecionável,marketplace,"742,96",43.84,5,14,88,204.12,73,chuva,nenhum,sim,1.9,nao,,sim,nao,,devolvido,
AMZ-00995,2025-01-06,São Paulo,SP,C548,sim,casa,Panela,marketplace,2259.08,0,1,27,2,144.45,74,sol,nenhum,sim,1,nao,,,nao,nao,entregue,
AMZ-00996,2025-07-15,Goiânia,GO,C157,nao,eletronicos,Echo Dot,amazon,"1251,75","82,75",7,9,38,116.66,1,sol,nenhum,sim,1.5,nao,,sim,sim,,devolvido,
AMZ-00997,2025-03-13,Goiânia,GO,C148,nao,casa,Organizador,marketplace,2501.36,43.47,4,13,56,121.39,144,temporal,nenhum,nao,3.7,nao,,sim,sim,sim,procesado,
AMZ-00998,25/01/2025,Uberaba,MG,C534,sim,vestuario,Mochila,marketplace,2066.83,0,3,14,47,147.66,124,sol,prime_day,nao,4.6,nao,,sim,nao,sim,devolvido,
AMZ-00999,2025-06-02,Campinas,SP,C259,nao,livros,Livro Fantasia,marketplace,3320.0,73.7,1,7,37,1,18,sol,prime_day,sim,1.5,nao,,,sim,sim,cancelado,
AMZ-00000,2025-03-21,Salvador,BA,C15,nao,eletronicos,Smartphone,marketplace,1148.41,"62,03",10,11,22,160.55,70,sol,nenhum,nao,3.1,nao,,nao,sim,nao,procesado,
AMZ-00001,2025-01-25,Uberlândia,MG,C4,sim,vestuario,Jaqueta,amazon,1186.66,0,7,21,47,182.07,109,nublado,nenhum,nao,4.7,nao,,,sim,nao,entregue,
AMZ-00002,2025-01-07,São Paulo,SP,C533,nao,eletronicos,Echo Dot,marketplace,2371.36,60.98,3,5,65,1,36,chuva,nenhum,nao,3.3,nao,,nao,nao,,procesado,
AMZ-00003,2025-01-29,Campinas,SP,C198,nao,livros,HQ Colecionável,marketplace,53.3,27.9,10,6,16,38.94,154,nublado,prime_day,nao,2.9,nao,,sim,nao,sim,procesado,
AMZ-00004,2025-06-12,Goiânia,GO,C563,sim,casa,Panela,amazon,1384.0,0,1,15,55,85.74,173,sol,nenhum,sim,2.5,nao,,nao,nao,nao,cancelado,
AMZ-00005,2025-09-05,Campinas,SP,C261,sim,eletronico,Arroz,marketplace,459.74,"13,51",2,11,68,40.28,64,nublado,prime_day,sim,1.3,sim,falsificado,,nao,sim,entregue,
AMZ-00006,09-24-2025,Curitiba,PR,C460,nao,supermercado,Detergente,marketplace,331.66,83.24,5,2,72,1,50,chuva,black_friday,nao,5.0,nao,,sim,sim,sim,devolvido,
AMZ-00007,2025-04-14,Uberlândia,MG,C312,nao,vestuario,Mochila,amazon,2170.92,74.42,10,18,40,75.81,114,temporal,nenhum,sim,2.5,sim,,sim,sim,nao,cancelado,
AMZ-00008,2025-08-15,Goiânia,GO,C574,nao,vestuario,Tênis,amazon,3460.02,80.78,1,12,22,188.91,88,nublado,nenhum,sim,"1,9",sim,arrependimento,,sim,nao,devolvido,
AMZ-00009,2025-10-28,São Paulo,SP,C446,nao,livros,Livro Técnico,amazon,1088.29,40.71,5,1,55,171.29,55,chuva,nenhum,nao,2.9,nao,,nao,nao,sim,entregue,
AMZ-00010,2025-01-07,Curitiba,PR,C33,sim,eletronicos,Smartphone,amazon,1850.37,0,4,19,48,113.42,27,sol,black_friday,nao,4.8,nao,,,nao,nao,devolvido,
AMZ-00011,2025-06-08,curitiba,PR,C514,nao,vestuario,Camiseta,marketplace,2485.98,24.57,4,5,26,93.18,104,temporal,nenhum,nao,5,sim,NA,nao,nao,sim,entregue,
AMZ-00012,2025-08-12,Curitiba,PR,C242,sim,vestuario,Mochila,marketplace,2311.88,0,1,9,41,173.04,131,sol,nenhum,sim,2.8,nao,,,nao,,cancelado,
AMZ-00013,2025-07-10,curitiba,PR,C104,sim,livros,Kindle eBook,amazon,146.46,40.54,10,15,17,221.46,125,nublado,nenhum,sim,1.5,sim,produto_danificado,nao,nao,nao,entregue,
AMZ-00014,2025-05-10,Uberlândia,MG,C545,sim,supermercado,Sabonete,amazon,905.27,0,2,2,31,185.82,124,chuva,natal,nao,3.5,nao,,sim,nao,sim,entregue,
AMZ-00015,2025-10-01,São Paulo,SP,C29,sim,livros,HQ Colecionável,marketplace,2811.42,0,10,28,35,86.4,66,nublado,nenhum,nao,4.5,nao,,sim,nao,sim,procesado,
AMZ-00016,2025-05-10,Uberlândia,MG,C491,sim,super mercado,Livro Técnico,amazon,588.76,0,10,5,59,190.54,45,sol,black_friday,nao,4.0,sim,NA,,nao,,,
AMZ-00017,23/02/2025,Curitiba,PR,C175,sim,supermercado,Café,amazon,2220.42,0,10,16,50,"159,02",143,sol,natal,nao,3.4,nao,,sim,sim,,,
AMZ-00018,2025-08-20,Curitiba,PR,C445,sim,eletronicos,Echo Dot,marketplace,1006.49,0,4,12,25,133.85,5,sol,prime_day,nao,2.3,sim,falsificado,sim,nao,,cancelado,
AMZ-00019,2025-02-26,Salvador,BA,C596,nao,supermercado,Café,marketplace,2548.11,79.65,5,28,60,70.13,42,nublado,natal,nao,4.3,nao,,,nao,sim,entregue,
AMZ-00020,2025-01-30,Uberlândia,MG,C313,sim,livros,Kindle eBook,amazon,2677.72,0,5,15,8,52.55,77,sol,nenhum,nao,4.2,nao,,sim,nao,,procesado,
AMZ-00021,2025-08-06,uberaba,MG,C363,nao,eletronicos,Smartphone,amazon,"2517,07",10.79,1,14,68,1,143,chuva,prime_day,sim,2.4,sim,arrependimento,,nao,sim,,
AMZ-00022,2025-09-30,Uberaba,MG,C295,sim,eletronicos,Echo Dot,marketplace,1442.22,0,1,20,15,202.03,129,sol,nenhum,sim,2.9,sim,atraso,sim,nao,sim,cancelado,
AMZ-00023,2025-07-25,Uberlândia,MG,C457,nao,vestuario,Tênis,amazon,1026.09,"30,18",10,1,47,1,116,chuva,nenhum,nao,4.3,nao,,,nao,,,
AMZ-00024,02/03/2025,Uberaba,MG,C153,nao,casa,Lâmpada LED,marketplace,766.96,49.74,4,6,26,88.63,166,chuva,black_friday,nao,4.0,nao,,sim,nao,nao,procesado,
